chokepoint_id,iso_year,iso_week,event_count,avg_tone,n_source_articles,retrieved_at
chokepoint27,2026,31,1,-6.91144708423326,4,2026-08-29T15:40:12.778682+00:00
chokepoint28,2026,31,8,-2.9325508051211555,26,2026-08-29T15:40:12.778682+00:00
chokepoint1,2026,32,8,-5.487226679961349,26,2026-08-29T15:40:37.028815+00:00
chokepoint2,2026,32,15,-4.736462445722607,114,2026-08-29T15:40:37.028815+00:00
chokepoint3,2026,32,19,-3.8488541072505846,113,2026-08-29T15:40:37.028815+00:00
chokepoint4,2026,32,4,-5.505152546658873,17,2026-08-29T15:40:37.028815+00:00
chokepoint5,2026,32,95,-4.5229230988896045,682,2026-08-29T15:40:37.028815+00:00
chokepoint6,2026,32,24,-4.350749782123716,115,2026-08-29T15:40:37.028815+00:00
chokepoint7,2026,32,52,-5.3887992057880085,199,2026-08-29T15:40:37.028815+00:00
chokepoint8,2026,32,56,-5.6971490613496,466,2026-08-29T15:40:37.028815+00:00
chokepoint9,2026,32,9,-2.9405092986365227,67,2026-08-29T15:40:37.028815+00:00
chokepoint10,2026,32,13,-4.068903199005443,60,2026-08-29T15:40:37.028815+00:00
chokepoint11,2026,32,3,-1.8613378418964566,60,2026-08-29T15:40:37.028815+00:00
chokepoint12,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint13,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint14,2026,32,2,-6.01173020527859,3,2026-08-29T15:40:37.028815+00:00
chokepoint15,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint16,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint17,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint18,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint19,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint20,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint21,2026,32,1,-2.6824034334764,8,2026-08-29T15:40:37.028815+00:00
chokepoint22,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint23,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint24,2026,32,2,-7.27272727272728,5,2026-08-29T15:40:37.028815+00:00
chokepoint25,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint26,2026,32,0,,0,2026-08-29T15:40:37.028815+00:00
chokepoint27,2026,32,1,0.30048076923077,5,2026-08-29T15:40:37.028815+00:00
chokepoint28,2026,32,10,-5.658072117560015,58,2026-08-29T15:40:37.028815+00:00
chokepoint1,2026,33,13,-4.763704387458554,89,2026-08-29T15:40:58.997738+00:00
chokepoint2,2026,33,29,-5.0108493387979,295,2026-08-29T15:40:58.997738+00:00
chokepoint3,2026,33,18,-1.0850225456514795,130,2026-08-29T15:40:58.997738+00:00
chokepoint4,2026,33,38,-5.422789260689967,170,2026-08-29T15:40:58.997738+00:00
chokepoint5,2026,33,130,-4.074235014020944,1667,2026-08-29T15:40:58.997738+00:00
chokepoint6,2026,33,2,-6.100425277922855,12,2026-08-29T15:40:58.997738+00:00
chokepoint7,2026,33,59,-3.720146660293993,254,2026-08-29T15:40:58.997738+00:00
chokepoint8,2026,33,83,-4.0564891568629,581,2026-08-29T15:40:58.997738+00:00
chokepoint9,2026,33,5,-4.36108202985134,29,2026-08-29T15:40:58.997738+00:00
chokepoint10,2026,33,7,-4.408309178869152,44,2026-08-29T15:40:58.997738+00:00
chokepoint11,2026,33,4,-3.8309716599190327,14,2026-08-29T15:40:58.997738+00:00
chokepoint12,2026,33,1,2.20588235294118,6,2026-08-29T15:40:58.997738+00:00
chokepoint13,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint14,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint15,2026,33,2,0.462277640258248,124,2026-08-29T15:40:58.997738+00:00
chokepoint16,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint17,2026,33,2,-1.913344350340835,12,2026-08-29T15:40:58.997738+00:00
chokepoint18,2026,33,1,2.20820189274448,4,2026-08-29T15:40:58.997738+00:00
chokepoint19,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint20,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint21,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint22,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint23,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint24,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint25,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint26,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint27,2026,33,0,,0,2026-08-29T15:40:58.997738+00:00
chokepoint28,2026,33,2,-6.88010899182561,3,2026-08-29T15:40:58.997738+00:00
chokepoint1,2026,34,4,-4.412331020097045,7,2026-08-29T15:41:20.323818+00:00
chokepoint2,2026,34,13,-2.0564148065316954,81,2026-08-29T15:41:20.323818+00:00
chokepoint3,2026,34,17,-4.348893624975363,47,2026-08-29T15:41:20.323818+00:00
chokepoint4,2026,34,14,-5.233547893092862,61,2026-08-29T15:41:20.323818+00:00
chokepoint5,2026,34,103,-3.714876459521936,827,2026-08-29T15:41:20.323818+00:00
chokepoint6,2026,34,15,-4.554745155428551,66,2026-08-29T15:41:20.323818+00:00
chokepoint7,2026,34,90,-5.609361897794701,436,2026-08-29T15:41:20.323818+00:00
chokepoint8,2026,34,18,-4.732494461177884,86,2026-08-29T15:41:20.323818+00:00
chokepoint9,2026,34,7,-2.7764102390723955,64,2026-08-29T15:41:20.323818+00:00
chokepoint10,2026,34,3,4.67100656700818,10,2026-08-29T15:41:20.323818+00:00
chokepoint11,2026,34,2,-1.386170906718855,5,2026-08-29T15:41:20.323818+00:00
chokepoint12,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint13,2026,34,1,-12.280701754386,4,2026-08-29T15:41:20.323818+00:00
chokepoint14,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint15,2026,34,1,-2.30547550432277,10,2026-08-29T15:41:20.323818+00:00
chokepoint16,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint17,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint18,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint19,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint20,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint21,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint22,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint23,2026,34,1,-8.38379133674895,7,2026-08-29T15:41:20.323818+00:00
chokepoint24,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint25,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint26,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint27,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint28,2026,34,0,,0,2026-08-29T15:41:20.323818+00:00
chokepoint1,2026,35,2,1.33797653958945,16,2026-08-29T15:41:35.031784+00:00
chokepoint2,2026,35,7,-5.227328329261761,32,2026-08-29T15:41:35.031784+00:00
chokepoint3,2026,35,11,-6.859232622906509,43,2026-08-29T15:41:35.031784+00:00
chokepoint4,2026,35,4,-5.27007211793984,58,2026-08-29T15:41:35.031784+00:00
chokepoint5,2026,35,101,-3.5236403674093704,765,2026-08-29T15:41:35.031784+00:00
chokepoint6,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint7,2026,35,96,-6.738291166156109,390,2026-08-29T15:41:35.031784+00:00
chokepoint8,2026,35,3,-5.85420423428837,15,2026-08-29T15:41:35.031784+00:00
chokepoint9,2026,35,3,-4.44374165436784,10,2026-08-29T15:41:35.031784+00:00
chokepoint10,2026,35,6,-2.8999307358749653,72,2026-08-29T15:41:35.031784+00:00
chokepoint11,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint12,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint13,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint14,2026,35,2,-2.90049085229808,5,2026-08-29T15:41:35.031784+00:00
chokepoint15,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint16,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint17,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint18,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint19,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint20,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint21,2026,35,4,-4.149377593361,10,2026-08-29T15:41:35.031784+00:00
chokepoint22,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint23,2026,35,2,-6.66144200626959,10,2026-08-29T15:41:35.031784+00:00
chokepoint24,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint25,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint26,2026,35,0,,0,2026-08-29T15:41:35.031784+00:00
chokepoint27,2026,35,1,-5.4054054054054,5,2026-08-29T15:41:35.031784+00:00
chokepoint28,2026,35,1,-7.32414793328499,2,2026-08-29T15:41:35.031784+00:00
